endTime;valence;danceability
15/08/2022 21:53;0.623;0.5
15/08/2022 21:53;0.357;0.513
15/08/2022 21:53;0.8;0.555
15/08/2022 21:57;0.527;0.537
16/08/2022 0:11;0.747;0.728
16/08/2022 0:16;0.774;0.508
16/08/2022 18:35;0.43;0.598
16/08/2022 18:40;0.803;0.666
16/08/2022 18:40;0.813;0.606
16/08/2022 18:41;0.969;0.534
16/08/2022 18:41;0.776;0.651
16/08/2022 18:42;0.969;0.534
16/08/2022 18:42;0.803;0.666
16/08/2022 18:42;0.776;0.651
16/08/2022 18:42;0.367;0.456
16/08/2022 18:42;0.367;0.456
16/08/2022 18:42;0.336;0.519
16/08/2022 18:44;0.813;0.606
16/08/2022 18:51;0.6;0.629
16/08/2022 18:54;0.43;0.598
16/08/2022 18:57;0.588;0.584
16/08/2022 19:01;0.813;0.606
16/08/2022 19:03;0.774;0.741
16/08/2022 19:05;0.567;0.566
16/08/2022 19:11;0.965;0.757
16/08/2022 19:15;0.336;0.519
16/08/2022 19:19;0.647;0.659
16/08/2022 19:21;0.111;0.374
16/08/2022 19:23;0.778;0.523
17/08/2022 22:23;0.778;0.523
17/08/2022 22:26;0.784;0.811
17/08/2022 22:26;0.39;0.457
17/08/2022 22:29;0.61;0.535
17/08/2022 22:31;0.216;0.387
17/08/2022 22:34;0.969;0.534
17/08/2022 22:34;0.942;0.721
17/08/2022 22:39;0.931;0.723
17/08/2022 22:39;0.696;0.498
17/08/2022 22:43;0.708;0.676
17/08/2022 22:47;0.541;0.306
17/08/2022 22:49;0.756;0.532
17/08/2022 22:52;0.715;0.599
17/08/2022 22:56;0.965;0.799
17/08/2022 23:00;0.295;0.753
17/08/2022 23:05;0.897;0.586
17/08/2022 23:07;0.124;0.542
18/08/2022 1:17;0.124;0.542
18/08/2022 1:20;0.437;0.665
18/08/2022 1:20;0.6;0.629
18/08/2022 1:23;0.437;0.665
18/08/2022 1:23;0.6;0.629
18/08/2022 1:24;0.614;0.536
18/08/2022 1:24;0.812;0.513
18/08/2022 1:24;0.924;0.626
18/08/2022 1:24;0.398;0.474
18/08/2022 1:24;0.491;0.834
18/08/2022 1:24;0.491;0.476
18/08/2022 1:24;0.58;0.61
18/08/2022 1:25;0.614;0.536
18/08/2022 1:26;0.378;0.398
18/08/2022 1:26;0.588;0.584
18/08/2022 1:27;0.815;0.666
18/08/2022 1:31;0.813;0.606
18/08/2022 1:31;0.541;0.306
18/08/2022 1:31;0.495;0.527
18/08/2022 1:31;0.963;0.759
18/08/2022 1:31;0.467;0.662
18/08/2022 1:36;0.942;0.721
18/08/2022 1:39;0.385;0.575
18/08/2022 12:10;0.353;0.806
18/08/2022 12:16;0.135;0.527
18/08/2022 12:19;0.49;0.564
20/08/2022 2:59;0.141;0.344
20/08/2022 3:00;0.961;0.764
20/08/2022 18:57;0.378;0.398
20/08/2022 18:57;0.588;0.584
20/08/2022 18:57;0.43;0.598
20/08/2022 18:58;0.815;0.666
20/08/2022 19:02;0.813;0.606
20/08/2022 19:06;0.963;0.759
20/08/2022 19:06;0.467;0.662
20/08/2022 19:10;0.541;0.306
20/08/2022 19:14;0.495;0.527
20/08/2022 19:19;0.942;0.721
20/08/2022 19:23;0.385;0.575
20/08/2022 19:28;0.367;0.456
20/08/2022 19:32;0.931;0.54
20/08/2022 19:32;0.435;0.489
20/08/2022 19:32;0.327;0.507
20/08/2022 19:32;0.817;0.604
20/08/2022 19:36;0.549;0.535
20/08/2022 19:39;0.803;0.666
20/08/2022 19:43;0.394;0.762
20/08/2022 19:45;0.111;0.374
20/08/2022 22:11;0.111;0.374
20/08/2022 22:15;0.696;0.498
20/08/2022 22:18;0.347;0.267
20/08/2022 22:19;0.619;0.775
20/08/2022 22:26;0.969;0.534
20/08/2022 22:28;0.216;0.387
20/08/2022 22:30;0.812;0.557
20/08/2022 22:30;0.965;0.757
20/08/2022 22:33;0.708;0.676
20/08/2022 22:38;0.756;0.532
20/08/2022 22:38;0.647;0.659
20/08/2022 22:38;0.55;0.505
20/08/2022 22:38;0.336;0.519
20/08/2022 22:40;0.816;0.401
20/08/2022 22:42;0.776;0.651
21/08/2022 1:41;0.334;0.785
21/08/2022 2:47;0.706;0.618
21/08/2022 2:51;0.789;0.658
21/08/2022 2:52;0.613;0.595
21/08/2022 2:55;0.834;0.668
21/08/2022 2:57;0.156;0.407
21/08/2022 3:00;0.434;0.671
21/08/2022 3:02;0.828;0.77
21/08/2022 3:04;0.541;0.634
21/08/2022 3:06;0.932;0.801
21/08/2022 3:06;0.9;0.65
21/08/2022 3:08;0.932;0.801
21/08/2022 3:08;0.456;0.495
21/08/2022 3:08;0.319;0.702
21/08/2022 15:22;0.405;0.548
21/08/2022 15:30;0.341;0.601
21/08/2022 15:31;0.378;0.398
21/08/2022 15:31;0.588;0.584
21/08/2022 15:31;0.43;0.598
21/08/2022 15:35;0.815;0.666
21/08/2022 15:39;0.813;0.606
21/08/2022 18:09;0.963;0.759
21/08/2022 21:02;0.813;0.606
21/08/2022 21:02;0.541;0.306
21/08/2022 21:02;0.963;0.759
21/08/2022 21:02;0.467;0.662
21/08/2022 21:06;0.495;0.527
21/08/2022 21:10;0.942;0.721
21/08/2022 21:18;0.385;0.575
21/08/2022 21:20;0.367;0.456
21/08/2022 21:24;0.327;0.507
21/08/2022 21:25;0.817;0.604
21/08/2022 21:31;0.435;0.489
21/08/2022 21:35;0.931;0.54
21/08/2022 21:38;0.549;0.535
21/08/2022 21:43;0.803;0.666
21/08/2022 21:46;0.394;0.762
21/08/2022 21:49;0.111;0.374
21/08/2022 21:54;0.696;0.498
21/08/2022 21:58;0.347;0.267
21/08/2022 22:01;0.619;0.775
21/08/2022 22:07;0.969;0.534
21/08/2022 22:09;0.216;0.387
21/08/2022 22:12;0.812;0.557
21/08/2022 22:12;0.965;0.757
21/08/2022 22:16;0.647;0.659
21/08/2022 22:16;0.708;0.676
22/08/2022 5:14;0.816;0.401
22/08/2022 5:15;0.816;0.401
22/08/2022 5:16;0.197;0.338
22/08/2022 5:18;0.717;0.667
22/08/2022 5:18;0.481;0.683
22/08/2022 5:21;0.755;0.532
22/08/2022 5:22;0.834;0.668
22/08/2022 5:25;0.706;0.618
22/08/2022 5:26;0.425;0.592
22/08/2022 5:29;0.834;0.668
22/08/2022 5:30;0.706;0.618
22/08/2022 5:32;0.434;0.671
22/08/2022 5:32;0.434;0.671
22/08/2022 5:35;0.453;0.449
22/08/2022 5:38;0.928;0.77
22/08/2022 5:39;0.425;0.592
22/08/2022 5:42;0.734;0.555
22/08/2022 5:43;0.937;0.859
22/08/2022 5:44;0.365;0.225
22/08/2022 5:46;0.365;0.225
22/08/2022 5:49;0.656;0.626
22/08/2022 5:52;0.937;0.859
22/08/2022 5:56;0.522;0.823
22/08/2022 5:57;0.733;0.413
22/08/2022 5:57;0.326;0.349
22/08/2022 5:58;0.831;0.77
22/08/2022 5:59;0.661;0.521
22/08/2022 6:01;0.762;0.461
22/08/2022 6:05;0.969;0.64
22/08/2022 6:06;0.39;0.361
22/08/2022 6:06;0.168;0.341
22/08/2022 6:43;0.609;0.579
22/08/2022 18:44;0.756;0.532
22/08/2022 18:44;0.14;0.578
22/08/2022 18:44;0.803;0.666
22/08/2022 18:44;0.774;0.741
22/08/2022 18:44;0.266;0.631
22/08/2022 18:49;0.923;0.73
22/08/2022 18:49;0.898;0.684
22/08/2022 18:49;0.925;0.773
22/08/2022 18:49;0.695;0.625
22/08/2022 18:49;0.43;0.598
22/08/2022 18:54;0.813;0.606
22/08/2022 18:54;0.541;0.306
22/08/2022 18:54;0.963;0.759
22/08/2022 18:54;0.467;0.662
22/08/2022 18:55;0.495;0.527
22/08/2022 18:58;0.942;0.721
22/08/2022 21:42;0.43;0.598
22/08/2022 21:43;0.6;0.629
22/08/2022 21:46;0.813;0.606
23/08/2022 0:05;0.124;0.542
23/08/2022 0:05;0.619;0.775
23/08/2022 0:05;0.619;0.775
23/08/2022 0:05;0.813;0.606
23/08/2022 0:05;0.774;0.741
23/08/2022 0:05;0.111;0.374
23/08/2022 0:05;0.111;0.374
23/08/2022 0:05;0.588;0.584
23/08/2022 0:11;0.336;0.519
23/08/2022 0:14;0.216;0.387
23/08/2022 0:16;0.815;0.666
23/08/2022 0:20;0.39;0.457
23/08/2022 0:22;0.647;0.659
23/08/2022 0:22;0.385;0.575
23/08/2022 0:22;0.942;0.721
23/08/2022 0:22;0.965;0.757
23/08/2022 0:23;0.969;0.534
23/08/2022 0:23;0.353;0.628
23/08/2022 0:23;0.708;0.676
23/08/2022 0:23;0.201;0.614
23/08/2022 0:27;0.541;0.306
23/08/2022 0:27;0.344;0.452
23/08/2022 0:28;0.756;0.532
23/08/2022 0:28;0.367;0.456
23/08/2022 0:28;0.518;0.517
23/08/2022 0:28;0.335;0.394
23/08/2022 0:29;0.816;0.401
23/08/2022 0:29;0.963;0.759
23/08/2022 0:29;0.55;0.505
23/08/2022 0:29;0.683;0.438
23/08/2022 0:29;0.501;0.552
23/08/2022 0:30;0.534;0.531
23/08/2022 1:41;0.715;0.599
24/08/2022 1:38;0.715;0.599
24/08/2022 1:40;0.887;0.63
24/08/2022 1:41;0.776;0.651
24/08/2022 1:42;M;M
24/08/2022 1:45;M;M
24/08/2022 1:49;M;M
24/08/2022 1:53;M;M
24/08/2022 1:54;0.467;0.662
24/08/2022 1:58;0.541;0.306
24/08/2022 2:02;0.495;0.527
24/08/2022 2:06;0.385;0.575
24/08/2022 2:06;0.942;0.721
24/08/2022 2:07;0.367;0.456
24/08/2022 2:09;0.435;0.489
24/08/2022 2:09;0.327;0.507
24/08/2022 2:09;0.817;0.604
24/08/2022 2:11;0.817;0.604
24/08/2022 2:17;0.435;0.489
24/08/2022 2:20;0.931;0.54
24/08/2022 2:21;0.549;0.535
24/08/2022 2:21;0.347;0.267
24/08/2022 2:21;0.803;0.666
24/08/2022 2:21;0.696;0.498
24/08/2022 2:21;0.111;0.374
24/08/2022 2:21;0.394;0.762
24/08/2022 2:22;0.696;0.498
24/08/2022 2:26;0.619;0.775
24/08/2022 2:26;0.347;0.267
24/08/2022 2:28;0.696;0.498
24/08/2022 2:29;0.619;0.775
24/08/2022 18:50;0.706;0.618
24/08/2022 22:16;0.43;0.598
24/08/2022 22:19;0.969;0.534
24/08/2022 22:19;0.347;0.267
24/08/2022 22:19;0.496;0.73
24/08/2022 22:19;0.467;0.662
24/08/2022 22:20;0.557;0.482
24/08/2022 22:26;0.714;0.487
24/08/2022 22:29;0.962;0.526
24/08/2022 22:34;0.43;0.598
24/08/2022 22:37;0.962;0.526
24/08/2022 22:40;0.43;0.598
24/08/2022 22:42;0.969;0.534
24/08/2022 22:47;0.387;0.646
24/08/2022 22:50;0.816;0.401
24/08/2022 22:52;0.378;0.398
24/08/2022 22:53;0.327;0.507
24/08/2022 22:57;0.394;0.762
24/08/2022 23:01;0.942;0.721
24/08/2022 23:05;0.495;0.527
24/08/2022 23:08;0.965;0.757
24/08/2022 23:12;0.481;0.683
24/08/2022 23:15;0.55;0.505
24/08/2022 23:17;0.216;0.387
24/08/2022 23:20;0.367;0.456
24/08/2022 23:27;0.467;0.662
24/08/2022 23:30;0.557;0.482
24/08/2022 23:30;0.817;0.604
24/08/2022 23:30;0.476;0.464
24/08/2022 23:31;0.549;0.535
24/08/2022 23:31;0.567;0.566
24/08/2022 23:31;0.496;0.73
24/08/2022 23:31;0.812;0.557
24/08/2022 23:31;0.803;0.666
24/08/2022 23:31;0.86;0.671
24/08/2022 23:31;0.435;0.489
24/08/2022 23:31;0.963;0.759
24/08/2022 23:31;0.385;0.575
24/08/2022 23:31;0.695;0.625
24/08/2022 23:32;0.619;0.775
24/08/2022 23:32;0.647;0.659
24/08/2022 23:32;0.776;0.651
24/08/2022 23:32;0.708;0.676
24/08/2022 23:32;0.815;0.666
24/08/2022 23:32;0.588;0.584
24/08/2022 23:33;0.347;0.267
24/08/2022 23:33;0.931;0.54
24/08/2022 23:33;0.813;0.606
24/08/2022 23:33;0.696;0.498
24/08/2022 23:33;0.111;0.374
24/08/2022 23:34;0.756;0.532
24/08/2022 23:34;0.471;0.531
24/08/2022 23:34;0.472;0.32
24/08/2022 23:34;0.741;0.592
24/08/2022 23:34;0.541;0.306
24/08/2022 23:34;0.675;0.652
24/08/2022 23:34;0.336;0.519
24/08/2022 23:34;0.43;0.598
24/08/2022 23:35;0.378;0.398
24/08/2022 23:35;0.663;0.64
24/08/2022 23:35;0.815;0.666
24/08/2022 23:35;0.84;0.609
24/08/2022 23:35;0.6;0.629
24/08/2022 23:38;0.216;0.387
24/08/2022 23:40;0.774;0.741
24/08/2022 23:40;0.778;0.523
24/08/2022 23:40;0.942;0.721
24/08/2022 23:40;0.344;0.452
24/08/2022 23:40;0.965;0.757
24/08/2022 23:41;0.816;0.401
24/08/2022 23:42;0.606;0.747
24/08/2022 23:42;0.322;0.59
24/08/2022 23:44;0.822;0.758
24/08/2022 23:44;0.471;0.588
24/08/2022 23:44;0.806;0.494
24/08/2022 23:44;0.625;0.658
24/08/2022 23:45;0.539;0.476
24/08/2022 23:45;0.478;0.648
24/08/2022 23:45;0.937;0.582
24/08/2022 23:46;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;M;M
24/08/2022 23:47;0.839;0.599
24/08/2022 23:47;0.816;0.632
24/08/2022 23:47;0.0973;0.239
24/08/2022 23:47;0.776;0.732
24/08/2022 23:48;0.857;0.818
24/08/2022 23:48;0.744;0.632
24/08/2022 23:48;0.714;0.527
24/08/2022 23:48;0.6;0.629
24/08/2022 23:49;0.794;0.55
24/08/2022 23:49;0.965;0.757
24/08/2022 23:52;0.627;0.826
25/08/2022 0:56;0.627;0.826
25/08/2022 1:00;0.813;0.606
25/08/2022 1:04;0.385;0.575
25/08/2022 1:07;0.969;0.534
25/08/2022 1:10;0.933;0.547
25/08/2022 1:14;0.86;0.671
25/08/2022 1:16;0.803;0.705
25/08/2022 1:19;0.481;0.73
25/08/2022 1:22;0.973;0.642
25/08/2022 1:29;0.923;0.813
25/08/2022 1:34;0.355;0.523
25/08/2022 1:37;0.706;0.618
27/08/2022 3:48;0.43;0.598
27/08/2022 3:50;0.378;0.398
27/08/2022 3:50;0.588;0.584
27/08/2022 3:55;0.815;0.666
27/08/2022 3:58;0.834;0.668
27/08/2022 3:58;0.834;0.668
27/08/2022 4:03;0.434;0.671
27/08/2022 4:03;0.434;0.671
27/08/2022 4:07;0.706;0.618
27/08/2022 4:07;0.425;0.592
27/08/2022 4:10;0.387;0.486
27/08/2022 4:10;0.425;0.592
27/08/2022 4:10;0.425;0.592
27/08/2022 4:13;0.928;0.77
27/08/2022 4:17;0.425;0.592
27/08/2022 4:23;0.329;0.206
27/08/2022 4:25;0.961;0.481
27/08/2022 4:25;0.432;0.422
27/08/2022 4:27;0.517;0.647
27/08/2022 4:51;0.367;0.44
27/08/2022 19:23;0.937;0.859
27/08/2022 19:25;0.937;0.859
27/08/2022 19:31;0.734;0.555
27/08/2022 19:33;0.925;0.528
27/08/2022 19:36;0.474;0.496
27/08/2022 21:01;0.775;0.48
27/08/2022 21:39;0.813;0.606
27/08/2022 22:10;0.813;0.606
28/08/2022 6:18;0.706;0.618
28/08/2022 6:19;0.706;0.618
28/08/2022 6:22;0.706;0.618
29/08/2022 20:36;0.789;0.658
29/08/2022 20:37;0.613;0.595
29/08/2022 20:44;0.434;0.671
29/08/2022 20:45;0.434;0.671
29/08/2022 20:50;0.434;0.671
29/08/2022 20:53;0.834;0.668
29/08/2022 21:59;0.818;0.51
29/08/2022 22:02;0.818;0.51
30/08/2022 17:04;0.0997;0.315
30/08/2022 17:05;0.277;0.433
30/08/2022 17:06;0.193;0.329
30/08/2022 17:08;0.402;0.514
31/08/2022 19:49;0.706;0.618
31/08/2022 22:33;0.378;0.398
31/08/2022 22:33;0.813;0.606
31/08/2022 22:33;0.541;0.306
31/08/2022 22:33;0.495;0.527
31/08/2022 22:33;0.963;0.759
31/08/2022 22:33;0.467;0.662
31/08/2022 22:33;0.815;0.666
31/08/2022 22:33;0.588;0.584
31/08/2022 22:33;0.942;0.721
31/08/2022 22:33;0.43;0.598
31/08/2022 22:34;0.549;0.535
31/08/2022 22:34;0.347;0.267
31/08/2022 22:34;0.931;0.54
31/08/2022 22:34;0.803;0.666
31/08/2022 22:34;0.696;0.498
31/08/2022 22:34;0.111;0.374
31/08/2022 22:34;0.435;0.489
31/08/2022 22:34;0.385;0.575
31/08/2022 22:34;0.367;0.456
31/08/2022 22:34;0.394;0.762
31/08/2022 22:34;0.327;0.507
31/08/2022 22:34;0.817;0.604
31/08/2022 22:35;0.969;0.534
31/08/2022 22:35;0.619;0.775
31/08/2022 22:37;0.216;0.387
31/08/2022 22:40;0.812;0.557
31/08/2022 22:40;0.965;0.757
31/08/2022 22:44;0.708;0.676
31/08/2022 22:45;0.647;0.659
01/09/2022 0:13;0.6;0.629
01/09/2022 3:28;0.6;0.629
02/09/2022 15:59;0.294;0.264
02/09/2022 16:01;0.742;0.747
04/09/2022 4:56;0.756;0.746
04/09/2022 4:56;0.756;0.746
04/09/2022 4:56;0.756;0.746
04/09/2022 4:56;0.756;0.746
04/09/2022 4:56;0.756;0.746
04/09/2022 4:56;0.43;0.598
05/09/2022 1:14;0.901;0.643
05/09/2022 1:18;0.901;0.643
05/09/2022 1:22;0.901;0.643
05/09/2022 1:28;0.901;0.643
05/09/2022 1:38;0.901;0.643
05/09/2022 3:01;0.5;0.342
05/09/2022 3:05;0.841;0.732
05/09/2022 3:11;0.734;0.555
05/09/2022 3:14;0.831;0.77
05/09/2022 3:16;0.936;0.803
05/09/2022 18:20;0.936;0.803
05/09/2022 18:23;0.265;0.453
05/09/2022 18:26;0.89;0.354
05/09/2022 18:27;0.688;0.356
05/09/2022 18:27;0.611;0.664
05/09/2022 18:27;0.577;0.558
05/09/2022 18:27;0.657;0.634
05/09/2022 18:28;0.767;0.617
05/09/2022 18:31;0.557;0.613
05/09/2022 18:32;0.851;0.757
05/09/2022 18:33;0.733;0.413
05/09/2022 18:35;0.939;0.759
05/09/2022 18:36;0.728;0.667
05/09/2022 18:36;0.703;0.774
05/09/2022 18:39;0.552;0.365
05/09/2022 18:39;0.682;0.691
05/09/2022 18:42;0.916;0.684
05/09/2022 18:42;0.386;0.415
05/09/2022 18:42;0.552;0.365
05/09/2022 18:42;0.682;0.691
05/09/2022 18:43;0.574;0.56
05/09/2022 18:43;0.457;0.627
05/09/2022 18:43;0.346;0.522
05/09/2022 18:43;0.39;0.333
05/09/2022 18:43;0.243;0.737
05/09/2022 18:43;0.67;0.192
05/09/2022 18:43;0.796;0.728
05/09/2022 18:43;0.43;0.395
05/09/2022 18:44;0.762;0.461
05/09/2022 18:44;0.912;0.667
05/09/2022 18:44;0.927;0.646
05/09/2022 18:44;0.274;0.759
05/09/2022 18:44;0.604;0.735
05/09/2022 18:44;0.952;0.727
05/09/2022 18:44;0.851;0.667
05/09/2022 18:44;0.458;0.517
05/09/2022 18:44;0.413;0.58
05/09/2022 18:44;0.661;0.521
05/09/2022 18:44;0.707;0.94
05/09/2022 18:45;0.549;0.679
05/09/2022 18:45;0.481;0.433
05/09/2022 18:45;0.944;0.358
05/09/2022 18:45;0.581;0.764
05/09/2022 18:45;0.686;0.692
05/09/2022 18:46;0.841;0.732
05/09/2022 18:46;0.936;0.803
05/09/2022 18:46;0.831;0.77
05/09/2022 18:46;0.734;0.555
05/09/2022 18:46;0.0955;0.537
05/09/2022 18:46;0.465;0.389
05/09/2022 18:46;0.47;0.652
05/09/2022 18:48;0.265;0.453
05/09/2022 18:49;0.767;0.617
05/09/2022 18:49;0.688;0.356
05/09/2022 18:49;0.611;0.664
05/09/2022 18:49;0.577;0.558
05/09/2022 18:49;0.657;0.634
05/09/2022 18:49;0.89;0.354
05/09/2022 18:49;0.557;0.613
05/09/2022 18:50;0.733;0.413
05/09/2022 18:50;0.851;0.757
05/09/2022 18:50;0.939;0.759
05/09/2022 18:51;0.728;0.667
05/09/2022 18:51;0.703;0.774
05/09/2022 18:51;0.552;0.365
05/09/2022 18:51;0.682;0.691
05/09/2022 18:52;0.916;0.684
05/09/2022 18:52;0.346;0.522
05/09/2022 18:52;0.386;0.415
05/09/2022 18:54;0.604;0.735
05/09/2022 18:54;0.425;0.592
05/09/2022 18:55;0.925;0.528
05/09/2022 18:56;0.474;0.496
07/09/2022 2:17;0.267;0.591
07/09/2022 2:18;0.267;0.591
07/09/2022 2:21;0.586;0.463
07/09/2022 2:22;0.504;0.395
07/09/2022 16:09;0.688;0.356
07/09/2022 16:09;0.647;0.495
07/09/2022 16:11;0.552;0.365
07/09/2022 16:13;0.688;0.356
07/09/2022 16:15;0.265;0.453
07/09/2022 16:19;0.494;0.546
07/09/2022 16:20;0.494;0.546
07/09/2022 16:23;0.756;0.746
07/09/2022 16:26;0.433;0.635
07/09/2022 16:27;0.524;0.631
07/09/2022 16:32;0.827;0.749
07/09/2022 16:32;0.794;0.55
07/09/2022 16:32;0.472;0.289
07/09/2022 16:32;0.589;0.588
07/09/2022 16:32;0.714;0.527
07/09/2022 16:32;0.504;0.705
07/09/2022 16:32;0.965;0.74
07/09/2022 16:32;0.245;0.427
07/09/2022 16:36;0.966;0.656
07/09/2022 16:37;0.714;0.527
07/09/2022 16:37;0.151;0.383
07/09/2022 16:37;0.439;0.549
07/09/2022 16:37;0.615;0.656
07/09/2022 16:37;0.653;0.445
07/09/2022 16:37;0.754;0.543
07/09/2022 16:37;0.622;0.589
07/09/2022 16:38;0.736;0.801
07/09/2022 16:38;0.428;0.517
07/09/2022 16:38;0.267;0.491
07/09/2022 16:38;0.434;0.354
07/09/2022 16:38;0.961;0.764
07/09/2022 16:42;0.509;0.551
08/09/2022 3:32;0.694;0.839
08/09/2022 3:36;0.908;0.657
08/09/2022 3:40;0.908;0.657
08/09/2022 18:06;0.336;0.594
08/09/2022 18:08;0.871;0.317
08/09/2022 18:09;0.286;0.368
08/09/2022 18:10;0.376;0.725
08/09/2022 18:10;0.22;0.657
08/09/2022 18:12;0.431;0.433
08/09/2022 18:16;0.694;0.714
08/09/2022 18:16;0.265;0.453
08/09/2022 18:16;0.123;0.193
08/09/2022 18:16;0.346;0.522
08/09/2022 18:16;0.67;0.192
08/09/2022 18:16;0.515;0.726
08/09/2022 18:16;0.237;0.634
08/09/2022 18:16;0.388;0.724
08/09/2022 18:16;0.656;0.626
08/09/2022 18:17;0.506;0.715
08/09/2022 18:20;0.831;0.77
08/09/2022 18:21;0.728;0.667
08/09/2022 18:21;0.376;0.725
08/09/2022 18:21;0.657;0.634
08/09/2022 18:21;0.646;0.506
08/09/2022 18:21;0.552;0.365
08/09/2022 18:21;0.543;0.33
08/09/2022 18:24;0.0611;0.267
08/09/2022 18:24;0.243;0.737
08/09/2022 18:24;0.581;0.764
08/09/2022 18:24;0.293;0.553
08/09/2022 18:24;0.225;0.275
08/09/2022 18:29;0.155;0.485
08/09/2022 18:29;0.611;0.664
08/09/2022 18:33;0.155;0.485
08/09/2022 18:36;0.611;0.664
08/09/2022 18:37;0.707;0.94
08/09/2022 18:38;0.465;0.389
08/09/2022 18:38;0.43;0.395
08/09/2022 18:41;0.457;0.627
08/09/2022 18:41;0.47;0.652
08/09/2022 18:46;0.733;0.413
08/09/2022 18:47;0.136;0.519
08/09/2022 18:47;0.194;0.64
08/09/2022 18:50;0.902;0.78
08/09/2022 18:52;0.753;0.668
08/09/2022 18:55;0.754;0.463
08/09/2022 20:12;0.762;0.461
08/09/2022 20:12;0.915;0.352
08/09/2022 20:19;0.506;0.74
08/09/2022 20:21;0.736;0.442
08/09/2022 20:24;0.719;0.698
08/09/2022 20:28;0.359;0.69
08/09/2022 20:31;0.688;0.356
08/09/2022 20:34;0.474;0.496
08/09/2022 20:34;0.266;0.345
08/09/2022 20:34;0.518;0.864
08/09/2022 20:39;0.733;0.429
08/09/2022 20:39;0.351;0.744
08/09/2022 20:42;0.967;0.659
08/09/2022 20:45;0.867;0.526
10/09/2022 0:24;0.605;0.735
10/09/2022 0:24;0.292;0.365
10/09/2022 0:27;0.841;0.789
10/09/2022 0:28;0.498;0.287
10/09/2022 0:28;0.9;0.542
10/09/2022 0:31;0.649;0.814
10/09/2022 0:32;0.129;0.349
10/09/2022 0:33;0.217;0.535
10/09/2022 0:33;0.154;0.519
10/09/2022 0:34;0.43;0.619
10/09/2022 0:37;0.817;0.615
10/09/2022 0:38;0.14;0.352
10/09/2022 0:39;0.665;0.467
10/09/2022 0:43;0.155;0.485
10/09/2022 0:47;0.654;0.696
10/09/2022 0:48;0.471;0.316
10/09/2022 0:48;0.482;0.457
10/09/2022 0:51;0.65;0.423
10/09/2022 0:52;0.955;0.555
10/09/2022 0:53;0.898;0.523
10/09/2022 0:56;0.521;0.423
10/09/2022 0:58;0.392;0.523
11/09/2022 2:39;0.392;0.523
11/09/2022 2:40;0.263;0.477
11/09/2022 2:40;0.381;0.495
11/09/2022 2:40;0.558;0.288
11/09/2022 2:41;0.292;0.487
11/09/2022 2:42;0.438;0.319
11/09/2022 2:43;0.233;0.611
11/09/2022 2:44;0.438;0.53
11/09/2022 2:44;0.517;0.562
11/09/2022 2:44;0.94;0.69
11/09/2022 2:46;0.73;0.704
11/09/2022 2:46;0.917;0.805
11/09/2022 2:46;0.881;0.793
11/09/2022 2:46;0.894;0.545
11/09/2022 2:46;0.719;0.698
11/09/2022 2:46;0.775;0.893
11/09/2022 2:47;0.847;0.71
11/09/2022 2:47;0.385;0.309
11/09/2022 2:47;0.918;0.703
11/09/2022 2:47;0.306;0.37
11/09/2022 2:47;0.629;0.538
11/09/2022 2:47;0.958;0.778
11/09/2022 2:47;0.328;0.85
11/09/2022 2:48;0.342;0.591
11/09/2022 2:49;0.476;0.582
11/09/2022 2:49;0.251;0.47
11/09/2022 2:49;0.791;0.609
11/09/2022 2:51;0.776;0.57
11/09/2022 2:51;0.65;0.77
11/09/2022 2:51;0.933;0.434
11/09/2022 2:51;0.271;0.282
11/09/2022 2:51;0.76;0.614
11/09/2022 2:52;0.614;0.539
11/09/2022 2:52;0.338;0.529
11/09/2022 2:52;0.188;0.52
11/09/2022 2:52;0.372;0.188
11/09/2022 2:52;0.305;0.291
11/09/2022 2:52;0.377;0.425
11/09/2022 2:52;0.626;0.358
11/09/2022 2:52;0.25;0.473
11/09/2022 2:53;0.208;0.627
11/09/2022 2:53;0.527;0.762
11/09/2022 2:53;0.442;0.445
11/09/2022 2:54;0.5;0.638
11/09/2022 2:57;0.431;0.433
11/09/2022 2:57;0.636;0.767
11/09/2022 2:57;0.464;0.466
11/09/2022 2:58;0.25;0.532
11/09/2022 2:58;0.678;0.591
11/09/2022 18:58;0.667;0.532
11/09/2022 18:58;0.667;0.532
11/09/2022 18:58;0.78;0.537
11/09/2022 18:58;0.78;0.537
11/09/2022 18:58;0.78;0.537
11/09/2022 18:59;0.26;0.585
11/09/2022 18:59;0.26;0.585
11/09/2022 18:59;0.26;0.585
11/09/2022 19:00;0.557;0.613
11/09/2022 19:01;0.785;0.655
11/09/2022 19:01;0.72;0.652
11/09/2022 19:02;0.96;0.795
11/09/2022 19:02;0.549;0.602
11/09/2022 19:02;0.656;0.626
11/09/2022 19:03;0.736;0.679
11/09/2022 19:05;0.976;0.819
11/09/2022 19:07;0.963;0.708
11/09/2022 19:08;0.46;0.476
11/09/2022 19:10;0.201;0.464
11/09/2022 19:29;0.965;0.794
11/09/2022 19:30;0.869;0.577
11/09/2022 19:30;0.293;0.553
11/09/2022 19:31;0.586;0.463
11/09/2022 19:32;0.522;0.36
